driverId,truckId,eventTime
21,109,59:43.2
15,51,59:43.2
32,42,59:43.5
28,39,59:43.6
19,26,59:44.0
16,12,59:44.0
12,104,59:44.1
15,51,59:44.2
25,96,59:44.3
11,74,59:44.6
22,87,59:44.8
21,109,59:44.9
16,12,59:45.0
17,15,59:45.1
10,85,59:45.1
31,18,59:45.4
21,109,59:45.6
27,105,59:45.7
13,89,59:45.7
25,96,59:46.1
31,18,59:46.4
24,97,59:46.4
21,109,59:46.5
16,12,59:46.6
22,87,59:46.7
20,41,59:47.0
14,25,59:47.1
16,12,59:47.3
13,89,59:47.4
10,85,59:47.7
18,16,59:47.8
20,41,59:47.8
24,97,59:48.1
29,66,59:48.2
21,109,59:48.3
15,51,59:48.4
14,25,59:48.7
20,41,59:48.7
16,12,59:49.1
13,89,59:49.2
12,104,59:49.3
22,87,59:49.3
17,15,59:49.6
30,58,59:49.9
31,18,59:49.9
21,109,59:50.0
16,12,59:50.1
19,26,59:50.4
20,41,59:50.6
32,42,59:50.7
29,66,59:50.8
31,18,59:50.9
23,68,59:50.9
22,87,59:51.1
14,25,59:51.4
30,58,59:51.5
26,57,59:51.7
29,66,59:51.8
15,51,59:51.9
25,96,59:52.2
24,97,59:52.3
32,42,59:52.4
13,89,59:52.7
10,85,59:52.8
31,18,59:52.8
20,41,59:53.1
18,16,59:53.3
23,68,59:53.4
10,85,59:53.6
11,74,59:53.6
24,97,59:53.9
22,87,59:53.9
30,58,59:54.2
18,16,59:54.2
10,85,59:54.4
28,39,59:54.7
24,97,59:54.7
32,42,59:54.9
20,41,59:54.9
12,104,59:55.1
16,12,59:55.2
31,18,59:55.6
22,87,59:55.7
30,58,59:55.9
23,68,59:56.0
11,74,59:56.4
27,105,59:56.5
24,97,59:56.5
28,39,59:56.6
14,25,59:56.6
18,16,59:56.8
29,66,59:57.3
24,97,59:57.3
17,15,59:57.4
32,42,59:57.5
19,26,59:57.6
12,104,59:57.8
31,18,59:58.2
29,66,59:58.2
15,51,59:58.3
25,96,59:58.6
23,68,59:58.6
13,89,59:58.6
24,97,59:59.0
29,66,59:59.0
20,41,59:59.2
27,105,59:59.4
13,89,59:59.5
23,68,59:59.5
10,85,59:59.7
31,18,00:00.0
32,42,00:00.2
26,57,00:00.2
12,104,00:00.4
10,85,00:00.5
24,97,00:00.6
31,18,00:01.0
27,105,00:01.0
13,89,00:01.1
12,104,00:01.2
29,66,00:01.6
28,39,00:01.7
15,51,00:01.8
27,105,00:02.0
26,57,00:02.2
12,104,00:02.2
22,87,00:02.3
10,85,00:02.3
11,74,00:02.7
30,58,00:02.8
26,57,00:03.1
16,12,00:03.1
29,66,00:03.3
28,39,00:03.6
23,68,00:03.7
20,41,00:03.7
12,104,00:03.8
24,97,00:04.1
32,42,00:04.5
13,89,00:04.5
31,18,00:04.6
30,58,00:04.6
16,12,00:04.8
24,97,00:05.1
25,96,00:05.2
15,51,00:05.3
17,15,00:05.5
14,25,00:05.5
16,12,00:05.6
19,26,00:06.0
32,42,00:06.2
20,41,00:06.2
14,25,00:06.3
21,109,00:06.6
26,57,00:06.6
29,66,00:06.8
24,97,00:06.8
18,16,00:07.1
20,41,00:07.1
26,57,00:07.4
16,12,00:07.5
25,96,00:07.9
14,25,00:08.1
20,41,00:08.1
15,51,00:08.1
23,68,00:08.2
26,57,00:08.3
18,16,00:08.7
22,87,00:08.8
30,58,00:09.0
17,15,00:09.1
12,104,00:09.2
24,97,00:09.5
18,16,00:09.6
31,18,00:09.8
11,74,00:09.8
14,25,00:09.9
23,68,00:09.9
22,87,00:10.4
32,42,00:10.6
20,41,00:10.7
25,96,00:10.7
19,26,00:11.1
29,66,00:11.2
10,85,00:11.2
31,18,00:11.5
27,105,00:11.6
13,89,00:11.6
14,25,00:11.8
17,15,00:11.9
32,42,00:12.2
18,16,00:12.3
20,41,00:12.4
21,109,00:12.7
17,15,00:12.7
22,87,00:13.0
25,96,00:13.2
27,105,00:13.3
26,57,00:13.3
20,41,00:13.3
14,25,00:13.7
32,42,00:13.9
31,18,00:14.1
30,58,00:14.2
20,41,00:14.2
13,89,00:14.3
16,12,00:14.4
29,66,00:14.9
15,51,00:15.0
18,16,00:15.1
13,89,00:15.2
16,12,00:15.4
17,15,00:15.4
25,96,00:15.8
10,85,00:15.9
31,18,00:15.9
20,41,00:15.9
16,12,00:16.2
22,87,00:16.5
10,85,00:16.7
15,51,00:16.8
21,109,00:16.8
11,74,00:17.0
16,12,00:17.0
23,68,00:17.6
29,66,00:17.6
20,41,00:17.6
26,57,00:17.7
14,25,00:18.1
28,39,00:18.1
27,105,00:18.3
24,97,00:18.4
18,16,00:18.5
11,74,00:18.7
12,104,00:18.8
19,26,00:19.0
27,105,00:19.2
24,97,00:19.3
23,68,00:19.4
13,89,00:19.7
14,25,00:19.9
32,42,00:20.1
24,97,00:20.2
23,68,00:20.2
15,51,00:20.2
12,104,00:20.5
17,15,00:20.7
23,68,00:21.0
31,18,00:21.1
21,109,00:21.1
20,41,00:21.2
14,25,00:21.5
17,15,00:21.6
22,87,00:21.8
18,16,00:21.9
21,109,00:22.0
30,58,00:22.1
11,74,00:22.3
19,26,00:22.3
31,18,00:22.7
10,85,00:22.7
21,109,00:22.8
14,25,00:23.2
19,26,00:23.3
22,87,00:23.6
18,16,00:23.6
29,66,00:23.7
20,41,00:23.8
14,25,00:24.0
17,15,00:24.2
28,39,00:24.2
18,16,00:24.4
21,109,00:24.6
24,97,00:24.6
26,57,00:25.0
12,104,00:25.1
31,18,00:25.3
27,105,00:25.4
32,42,00:25.5
17,15,00:25.8
19,26,00:25.8
30,58,00:25.8
23,68,00:26.2
21,109,00:26.3
24,97,00:26.4
20,41,00:26.5
14,25,00:26.6
15,51,00:26.7
32,42,00:27.1
29,66,00:27.2
24,97,00:27.3
10,85,00:27.4
28,39,00:27.5
15,51,00:27.7
32,42,00:27.9
25,96,00:28.0
24,97,00:28.2
10,85,00:28.3
22,87,00:28.6
15,51,00:28.6
18,16,00:28.7
25,96,00:28.9
28,39,00:29.1
10,85,00:29.1
15,51,00:29.5
12,104,00:29.6
28,39,00:29.9
14,25,00:29.9
17,15,00:30.1
30,58,00:30.1
22,87,00:30.2
12,104,00:30.5
17,15,00:30.8
23,68,00:30.9
10,85,00:30.9
19,26,00:31.0
26,57,00:31.2
13,89,00:31.3
18,16,00:31.3
14,25,00:31.7
23,68,00:31.8
20,41,00:31.9
13,89,00:32.2
25,96,00:32.3
32,42,00:32.6
10,85,00:32.7
20,41,00:32.8
19,26,00:32.8
21,109,00:33.0
24,97,00:33.4
28,39,00:33.5
32,42,00:33.6
10,85,00:33.7
15,51,00:33.8
25,96,00:34.0
17,15,00:34.2
30,58,00:34.3
23,68,00:34.6
15,51,00:34.7
19,26,00:34.7
18,16,00:34.8
31,18,00:34.8
10,85,00:35.2
14,25,00:35.4
11,74,00:35.5
19,26,00:35.6
29,66,00:35.6
24,97,00:35.9
30,58,00:36.2
13,89,00:36.4
14,25,00:36.4
18,16,00:36.5
26,57,00:36.5
22,87,00:37.0
10,85,00:37.0
30,58,00:37.1
13,89,00:37.2
29,66,00:37.4
25,96,00:37.4
24,97,00:37.8
20,41,00:37.8
10,85,00:38.0
18,16,00:38.2
31,18,00:38.2
15,51,00:38.3
27,105,00:38.8
10,85,00:38.9
28,39,00:39.1
25,96,00:39.1
15,51,00:39.3
16,12,00:39.3
24,97,00:39.6
32,42,00:39.7
26,57,00:39.8
25,96,00:40.1
19,26,00:40.1
30,58,00:40.5
22,87,00:40.5
32,42,00:40.6
18,16,00:40.8
15,51,00:40.9
11,74,00:41.0
16,12,00:41.1
22,87,00:41.4
23,68,00:41.5
29,66,00:41.7
31,18,00:41.7
11,74,00:42.0
14,25,00:42.3
24,97,00:42.4
21,109,00:42.4
23,68,00:42.5
13,89,00:42.6
27,105,00:43.1
22,87,00:43.2
12,104,00:43.3
19,26,00:43.4
13,89,00:43.5
25,96,00:43.5
17,15,00:43.8
14,25,00:44.0
10,85,00:44.0
31,18,00:44.2
32,42,00:44.2
26,57,00:44.4
30,58,00:44.8
14,25,00:44.8
22,87,00:44.9
24,97,00:45.1
32,42,00:45.2
26,57,00:45.3
27,105,00:45.4
12,104,00:45.8
31,18,00:45.8
24,97,00:46.0
32,42,00:46.0
30,58,00:46.5
22,87,00:46.5
10,85,00:46.6
19,26,00:46.9
32,42,00:46.9
20,41,00:46.9
18,16,00:47.2
17,15,00:47.5
14,25,00:47.5
24,97,00:47.7
23,68,00:47.8
11,74,00:47.8
30,58,00:48.4
12,104,00:48.4
17,15,00:48.4
32,42,00:48.7
26,57,00:48.8
11,74,00:48.8
16,12,00:48.9
12,104,00:49.3
24,97,00:49.4
32,42,00:49.5
11,74,00:49.6
26,57,00:49.7
18,16,00:49.9
12,104,00:50.1
28,39,00:50.2
23,68,00:50.4
26,57,00:50.6
13,89,00:50.9
14,25,00:50.9
28,39,00:51.0
12,104,00:51.0
21,109,00:51.5
15,51,00:51.5
16,12,00:51.6
24,97,00:51.7
30,58,00:52.1
11,74,00:52.2
25,96,00:52.3
26,57,00:52.3
27,105,00:52.3
17,15,00:52.8
10,85,00:53.0
19,26,00:53.0
29,66,00:53.3
13,89,00:53.4
18,16,00:53.4
22,87,00:53.7
12,104,00:53.7
20,41,00:54.1
16,12,00:54.1
13,89,00:54.3
14,25,00:54.4
32,42,00:54.7
23,68,00:54.9
15,51,00:54.9
11,74,00:55.0
25,96,00:55.2
13,89,00:55.2
32,42,00:55.6
19,26,00:55.7
16,12,00:55.9
28,39,00:56.0
25,96,00:56.0
19,26,00:56.8
13,89,59:21.7
21,109,59:21.7
24,97,59:21.7
12,104,59:21.7
25,96,59:21.7
31,18,59:21.7
29,66,59:22.3
19,26,59:22.4
25,96,59:22.5
28,39,59:22.5
18,16,59:22.5
24,97,59:22.6
29,66,59:23.1
18,16,59:23.3
19,26,59:23.4
26,57,59:23.4
27,105,59:23.5
29,66,59:23.9
11,74,59:24.1
20,41,59:24.2
27,105,59:24.3
13,89,59:24.3
16,12,59:24.3
11,74,59:24.9
14,25,59:25.0
20,41,59:25.1
27,105,59:25.1
30,58,59:25.1
31,18,59:25.2
23,68,59:25.8
20,41,59:25.8
14,25,59:25.9
17,15,59:25.9
16,12,59:26.1
29,66,59:26.3
11,74,59:26.5
27,105,59:26.7
17,15,59:26.8
19,26,59:26.9
30,58,59:27.1
31,18,59:27.1
18,16,59:27.4
21,109,59:27.7
19,26,59:27.8
16,12,59:28.0
31,18,59:28.1
10,85,59:28.4
20,41,59:28.5
28,39,59:28.5
21,109,59:28.5
26,57,59:28.7
30,58,59:28.9
23,68,59:29.1
22,87,59:29.2
19,26,59:29.4
21,109,59:29.4
25,96,59:29.6
15,51,59:29.8
12,104,59:29.9
18,16,59:30.1
19,26,59:30.2
25,96,59:30.5
31,18,59:30.6
29,66,59:30.7
15,51,59:30.7
18,16,59:31.0
19,26,59:31.1
30,58,59:31.4
26,57,59:31.5
17,15,59:31.7
18,16,59:31.8
28,39,59:32.1
21,109,59:32.1
25,96,59:32.3
24,97,59:32.3
18,16,59:32.6
22,87,59:32.7
27,105,59:32.9
25,96,59:33.2
26,57,59:33.3
17,15,59:33.6
18,16,59:33.6
20,41,59:33.9
21,109,59:33.9
24,97,59:34.1
29,66,59:34.2
12,104,59:34.4
11,74,59:34.5
28,39,59:34.6
27,105,59:34.8
14,25,59:34.9
26,57,59:35.0
28,39,59:35.4
18,16,59:35.4
19,26,59:35.5
32,42,59:35.6
24,97,59:35.7
29,66,59:36.0
12,104,59:36.2
13,89,59:36.3
32,42,59:36.4
24,97,59:36.6
14,25,59:36.8
15,51,59:36.9
30,58,59:37.0
13,89,59:37.2
10,85,59:37.3
14,25,59:37.5
24,97,59:37.6
15,51,59:37.8
23,68,59:37.9
19,26,59:38.1
27,105,59:38.3
26,57,59:38.6
29,66,59:38.6
20,41,59:38.8
12,104,59:38.8
18,16,59:38.9
28,39,59:39.1
24,97,59:39.2
14,25,59:39.4
15,51,59:39.7
10,85,59:39.8
12,104,59:39.8
28,39,59:40.0
27,105,59:40.2
12,104,59:40.6
20,41,59:40.6
19,26,59:40.6
25,96,59:40.8
28,39,59:40.9
14,25,59:41.2
22,87,59:41.4
16,12,59:41.5
25,96,59:41.7
17,15,59:41.7
24,97,59:42.0
31,18,59:42.2
16,12,59:42.3
12,104,59:42.3
32,42,59:42.6
28,39,59:42.6
27,105,59:43.0
13,89,59:43.0
12,104,59:43.2
17,15,59:43.4
30,58,59:43.5
20,41,59:43.7
31,18,59:43.8
27,105,59:43.9
29,66,59:44.1
17,15,59:44.3
10,85,59:44.3
24,97,59:44.6
14,25,59:44.6
23,68,59:44.9
15,51,59:45.0
25,96,59:45.2
20,41,59:45.2
14,25,59:45.4
19,26,59:45.7
26,57,59:45.9
18,16,59:46.0
28,39,59:46.1
14,25,59:46.2
29,66,59:46.3
11,74,59:46.5
27,105,59:46.7
17,15,59:46.8
28,39,59:47.0
25,96,59:47.0
32,42,59:47.2
24,97,59:47.3
12,104,59:47.6
19,26,59:47.7
30,58,59:48.0
31,18,59:48.2
32,42,59:48.2
13,89,59:48.3
12,104,59:48.5
19,26,59:48.5
25,96,59:48.9
23,68,59:49.0
11,74,59:49.1
27,105,59:49.2
19,26,59:49.5
32,42,59:49.8
28,39,59:49.8
29,66,59:49.9
11,74,59:50.0
12,104,59:50.1
22,87,59:50.2
18,16,59:50.6
30,58,59:50.7
13,89,59:50.8
10,85,59:50.9
15,51,59:51.0
19,26,59:51.4
18,16,59:51.4
23,68,59:51.7
13,89,59:51.8
16,12,59:51.9
22,87,59:52.0
20,41,59:52.3
18,16,59:52.3
12,104,59:52.5
11,74,59:52.7
27,105,59:52.8
22,87,59:53.0
32,42,59:53.2
19,26,59:53.2
21,109,59:53.4
26,57,59:53.5
29,66,59:53.6
20,41,59:53.9
32,42,59:54.0
19,26,59:54.1
21,109,59:54.2
29,66,59:54.5
11,74,59:54.6
31,18,59:54.9
25,96,59:55.0
13,89,59:55.1
18,16,59:55.2
11,74,59:55.4
27,105,59:55.5
20,41,59:55.7
19,26,59:55.8
25,96,59:55.8
12,104,59:56.0
29,66,59:56.4
31,18,59:56.4
15,51,59:56.6
25,96,59:56.6
13,89,59:56.8
12,104,59:57.0
22,87,59:57.4
28,39,59:57.4
27,105,59:57.4
25,96,59:57.6
13,89,59:57.7
23,68,59:57.8
10,85,59:58.0
22,87,59:58.2
30,58,59:58.5
19,26,59:58.6
18,16,59:58.6
16,12,59:58.7
11,74,59:59.1
28,39,59:59.2
32,42,59:59.3
19,26,59:59.5
12,104,59:59.6
14,25,59:59.9
11,74,00:00.0
20,41,00:00.1
18,16,00:00.2
23,68,00:00.5
22,87,00:00.7
14,25,00:00.8
28,39,00:01.0
15,51,00:01.0
21,109,00:01.0
18,16,00:01.2
24,97,00:01.5
14,25,00:01.8
32,42,00:01.9
31,18,00:01.9
18,16,00:02.1
13,89,00:02.1
24,97,00:02.3
14,25,00:02.6
13,89,00:02.9
27,105,00:02.9
20,41,00:02.9
21,109,00:02.9
10,85,00:03.3
15,51,00:03.6
13,89,00:03.7
18,16,00:03.8
27,105,00:03.8
22,87,00:03.9
10,85,00:04.2
17,15,00:04.5
18,16,00:04.6
12,104,00:04.7
22,87,00:04.7
19,26,00:05.0
10,85,00:05.1
20,41,00:05.4
30,58,00:05.5
26,57,00:05.7
21,109,00:05.7
25,96,00:06.1
11,74,00:06.2
31,18,00:06.2
18,16,00:06.4
17,15,00:06.4
27,105,00:06.5
10,85,00:06.8
13,89,00:07.1
11,74,00:07.2
12,104,00:07.3
23,68,00:07.3
19,26,00:07.8
31,18,00:07.9
18,16,00:08.0
13,89,00:08.1
30,58,00:08.1
12,104,00:08.2
28,39,00:08.3
10,85,00:08.7
31,18,00:08.9
13,89,00:09.0
16,12,00:09.0
14,25,00:09.0
29,66,00:09.3
19,26,00:09.4
13,89,00:09.7
16,12,00:09.8
26,57,00:09.9
12,104,00:10.2
24,97,00:10.4
18,16,00:10.5
11,74,00:10.7
30,58,00:10.7
21,109,00:11.0
28,39,00:11.1
22,87,00:11.4
18,16,00:11.4
25,96,00:11.5
26,57,00:11.5
23,68,00:11.7
24,97,00:12.1
22,87,00:12.2
25,96,00:12.2
11,74,00:12.4
30,58,00:12.5
19,26,00:12.9
12,104,00:12.9
10,85,00:13.1
15,51,00:13.1
23,68,00:13.3
21,109,00:13.5
17,15,00:13.7
28,39,00:13.9
27,105,00:14.1
15,51,00:14.1
23,68,00:14.3
21,109,00:14.3
17,15,00:14.5
32,42,00:14.8
31,18,00:15.0
26,57,00:15.0
23,68,00:15.1
14,25,00:15.4
28,39,00:15.5
19,26,00:15.7
29,66,00:15.8
23,68,00:15.9
14,25,00:16.2
17,15,00:16.2
28,39,00:16.5
23,68,00:16.7
25,96,00:16.7
20,41,00:16.9
30,58,00:16.9
28,39,00:17.3
22,87,00:17.4
10,85,00:17.6
31,18,00:17.6
21,109,00:17.8
16,12,00:17.9
17,15,00:18.1
32,42,00:18.3
31,18,00:18.4
30,58,00:18.6
15,51,00:18.6
14,25,00:19.0
28,39,00:19.0
25,96,00:19.3
20,41,00:19.3
29,66,00:19.4
16,12,00:19.5
26,57,00:19.6
19,26,00:19.9
27,105,00:20.1
21,109,00:20.2
11,74,00:20.5
14,25,00:20.7
28,39,00:20.7
22,87,00:20.9
25,96,00:21.0
29,66,00:21.0
15,51,00:21.1
30,58,00:21.2
28,39,00:21.5
31,18,00:21.8
27,105,00:21.9
10,85,00:22.0
16,12,00:22.2
28,39,00:22.3
22,87,00:22.6
23,68,00:22.7
24,97,00:22.8
32,42,00:22.9
13,89,00:23.0
16,12,00:23.1
26,57,00:23.3
23,68,00:23.6
21,109,00:23.7
24,97,00:23.7
30,58,00:23.9
19,26,00:24.1
22,87,00:24.3
29,66,00:24.5
10,85,00:24.6
13,89,00:24.7
16,12,00:24.8
17,15,00:24.9
15,51,00:25.1
18,16,00:25.3
21,109,00:25.5
20,41,00:25.7
15,51,00:25.9
12,104,00:26.0
13,89,00:26.2
32,42,00:26.3
10,85,00:26.4
16,12,00:26.6
19,26,00:26.6
22,87,00:27.0
13,89,00:27.0
23,68,00:27.1
27,105,00:27.1
30,58,00:27.4
19,26,00:27.6
22,87,00:27.8
18,16,00:27.9
14,25,00:28.2
17,15,00:28.3
20,41,00:28.5
12,104,00:28.7
26,57,00:28.8
32,42,00:28.8
21,109,00:28.9
19,26,00:29.3
16,12,00:29.4
11,74,00:29.4
26,57,00:29.5
32,42,00:29.7
29,66,00:29.8
15,51,00:30.2
20,41,00:30.3
16,12,00:30.3
31,18,00:30.5
21,109,00:30.5
25,96,00:30.7
24,97,00:30.9
16,12,00:31.1
31,18,00:31.3
21,109,00:31.4
29,66,00:31.5
24,97,00:31.8
19,26,00:31.9
27,105,00:31.9
22,87,00:32.0
21,109,00:32.2
30,58,00:32.5
24,97,00:32.6
11,74,00:32.8
23,68,00:32.8
26,57,00:32.9
12,104,00:33.1
25,96,00:33.2
20,41,00:33.6
16,12,00:33.7
11,74,00:33.8
13,89,00:33.9
21,109,00:34.0
29,66,00:34.0
14,25,00:34.5
22,87,00:34.5
26,57,00:34.7
29,66,00:34.9
17,15,00:35.2
30,58,00:35.3
32,42,00:35.5
13,89,00:35.6
12,104,00:35.6
31,18,00:35.7
22,87,00:36.1
10,85,00:36.2
28,39,00:36.3
32,42,00:36.3
23,68,00:36.4
19,26,00:36.6
24,97,00:36.8
32,42,00:37.1
12,104,00:37.2
16,12,00:37.4
31,18,00:37.4
17,15,00:37.6
14,25,00:37.9
26,57,00:38.1
28,39,00:38.1
23,68,00:38.1
29,66,00:38.2
16,12,00:38.3
17,15,00:38.4
13,89,00:38.9
23,68,00:38.9
19,26,00:39.1
21,109,00:39.1
20,41,00:39.6
27,105,00:39.7
23,68,00:39.8
13,89,00:39.9
21,109,00:39.9
15,51,00:40.1
20,41,00:40.4
23,68,00:40.6
29,66,00:40.7
21,109,00:40.8
13,89,00:40.8
17,15,00:41.1
27,105,00:41.5
10,85,00:41.6
21,109,00:41.6
13,89,00:41.6
26,57,00:41.7
16,12,00:42.0
22,87,00:42.2
12,104,00:42.4
18,16,00:42.5
15,51,00:42.5
28,39,00:42.5
11,74,00:42.8
30,58,00:43.1
10,85,00:43.2
24,97,00:43.3
21,109,00:43.3
11,74,00:43.7
27,105,00:43.9
22,87,00:44.0
18,16,00:44.1
24,97,00:44.2
21,109,00:44.3
17,15,00:44.8
10,85,00:44.8
18,16,00:44.9
21,109,00:45.1
19,26,00:45.1
13,89,00:45.2
16,12,00:45.5
17,15,00:45.6
19,26,00:45.9
21,109,00:46.0
29,66,00:46.0
26,57,00:46.1
17,15,00:46.5
18,16,00:46.5
28,39,00:46.8
21,109,00:46.8
29,66,00:47.0
11,74,00:47.1
27,105,00:47.2
22,87,00:47.3
12,104,00:47.6
13,89,00:47.7
29,66,00:47.8
15,51,00:47.8
18,16,00:48.1
31,18,00:48.4
14,25,00:48.4
20,41,00:48.6
23,68,00:48.8
15,51,00:48.8
14,25,00:49.2
30,58,00:49.3
28,39,00:49.3
25,96,00:49.5
20,41,00:49.6
16,12,00:49.8
31,18,00:50.1
32,42,00:50.3
19,26,00:50.4
20,41,00:50.4
21,109,00:50.5
27,105,00:50.7
22,87,00:50.9
17,15,00:51.1
10,85,00:51.1
25,96,00:51.4
26,57,00:51.4
27,105,00:51.5
13,89,00:51.8
14,25,00:51.9
19,26,00:52.1
32,42,00:52.3
24,97,00:52.5
13,89,00:52.6
14,25,00:52.7
20,41,00:53.0
23,68,00:53.1
25,96,00:53.2
15,51,00:53.3
16,12,00:53.3
28,39,00:53.7
23,68,00:54.0
19,26,00:54.1
30,58,00:54.1
24,97,00:54.3
18,16,00:54.3
17,15,00:54.5
10,85,00:54.8
26,57,00:54.9
29,66,00:55.2
18,16,00:55.2
22,87,00:55.4
10,85,00:55.6
26,57,00:55.7
30,58,00:55.9
24,97,00:56.1
13,89,00:56.1
14,25,00:56.1
12,104,00:56.2
17,15,00:56.8
11,98,31:09.0
24,61,31:09.2
31,58,31:09.2
18,104,31:09.8
26,42,31:10.1
16,77,31:09.8
31,58,31:10.0
25,17,31:10.2
12,81,31:10.4
21,46,31:10.4
28,41,31:10.9
25,17,31:11.0
11,98,31:10.8
29,78,31:10.9
23,26,31:11.6
12,81,31:11.2
27,11,31:11.7
29,78,31:11.9
24,61,31:11.9
12,81,31:12.0
13,40,31:12.2
21,46,31:12.4
22,83,31:12.8
18,104,27:34.7
29,78,27:34.8
30,18,27:34.9
32,66,27:35.0
10,79,27:35.7
14,43,27:35.7
10,79,27:36.5
13,40,27:36.6
21,46,27:36.7
22,83,27:37.3
29,78,27:37.4
32,66,27:37.6
12,81,27:38.2
27,11,27:34.6
28,41,27:34.8
15,75,27:34.9
18,104,27:35.6
11,98,27:35.7
15,75,27:35.8
18,104,27:36.5
30,18,27:36.5
31,58,27:36.7
13,40,27:37.4
19,90,27:37.5
10,79,27:38.1
22,83,31:09.1
19,90,31:09.5
26,42,31:09.3
21,46,31:09.7
13,40,31:09.6
11,98,31:10.0
22,83,31:10.1
24,61,31:10.2
20,20,31:10.3
26,42,31:10.8
24,61,31:11.0
32,66,31:11.1
23,26,31:10.7
19,90,31:11.5
31,58,31:10.9
22,83,31:11.0
14,43,31:11.7
18,104,31:11.5
22,83,31:11.8
32,66,31:12.0
17,97,31:12.1
30,18,31:12.7
19,90,31:12.3
12,81,31:12.9
12,81,27:34.7
14,43,27:34.8
16,77,27:34.9
25,17,27:35.0
19,90,27:35.7
26,42,27:35.8
27,11,27:36.4
17,97,27:36.6
19,90,27:36.6
12,81,27:37.3
23,26,27:37.5
25,17,27:37.7
22,83,27:38.2
23,26,27:34.8
26,42,27:34.9
27,11,27:35.4
16,77,27:35.7
32,66,27:35.8
24,61,27:36.5
14,43,27:36.6
26,42,27:36.7
10,79,27:37.2
14,43,27:37.4
31,58,27:37.7
20,20,27:38.2
25,17,31:09.3
14,43,31:09.2
12,81,31:09.5
20,20,31:09.4
30,18,31:10.0
32,66,31:09.5
27,11,31:10.0
15,75,31:10.2
32,66,31:10.3
13,40,31:10.6
18,104,31:10.6
14,43,31:11.0
20,20,31:11.2
21,46,31:11.4
30,18,31:11.0
17,97,31:11.1
16,77,31:11.4
28,41,31:11.8
15,75,31:11.9
10,79,31:12.0
18,104,31:12.3
32,66,31:12.8
28,41,31:12.6
22,83,27:34.7
20,20,27:34.8
19,90,27:34.8
22,83,27:35.5
13,40,27:35.7
29,78,27:35.7
31,58,27:35.9
15,75,27:36.5
25,17,27:36.7
16,77,27:37.4
24,61,27:37.5
26,42,27:37.7
10,79,27:34.7
24,61,27:34.8
13,40,27:34.9
30,18,27:35.6
20,20,27:35.7
25,17,27:35.9
12,81,27:36.3
16,77,27:36.5
29,78,27:36.7
20,20,27:37.4
15,75,27:37.4
21,46,27:37.7
27,11,27:38.3
30,18,27:38.2
14,43,27:38.4
23,26,27:38.4
17,97,27:38.5
28,41,27:39.2
20,20,27:39.2
12,81,27:39.9
29,78,27:39.0
24,61,27:39.2
13,40,27:39.3
10,79,27:39.8
22,83,27:40.0
23,26,27:40.0
14,43,27:40.1
17,97,27:40.3
16,77,27:40.3
25,17,27:40.3
23,26,27:41.0
30,18,27:40.9
16,77,27:41.0
11,98,27:41.6
21,46,27:41.0
10,79,27:41.6
14,43,27:41.8
21,46,27:41.8
19,90,27:42.0
27,11,31:09.1
10,79,31:09.4
28,41,31:10.0
17,97,31:09.4
14,43,31:10.0
23,26,31:09.7
29,78,31:10.1
17,97,31:10.2
10,79,31:10.3
19,90,31:10.5
16,77,31:10.6
27,11,31:10.8
10,79,31:11.1
15,75,31:11.0
26,42,31:11.6
13,40,31:11.3
11,98,31:11.6
30,18,31:11.8
31,58,31:11.8
25,17,31:11.9
16,77,31:12.3
14,43,31:12.5
31,58,31:12.5
17,97,27:34.8
31,58,27:35.0
12,81,27:35.5
23,26,27:35.7
17,97,27:35.7
28,41,27:36.5
11,98,27:36.6
32,66,27:36.7
28,41,27:37.3
27,11,27:37.4
11,98,27:37.6
29,78,27:38.2
11,98,27:34.7
21,46,27:34.9
28,41,27:35.6
24,61,27:35.7
21,46,27:35.9
22,83,27:36.3
20,20,27:36.5
23,26,27:36.6
18,104,27:37.4
30,18,27:37.4
17,97,27:37.6
28,41,27:38.2
18,104,27:38.3
24,61,27:38.3
32,66,27:38.5
25,17,27:38.6
22,83,27:39.1
19,90,27:39.3
17,97,27:39.3
18,104,27:39.2
21,46,27:39.2
32,66,27:39.4
21,46,27:40.1
11,98,27:40.0
15,75,27:40.1
13,40,27:40.3
26,42,27:40.6
27,11,27:40.9
31,58,27:40.4
29,78,27:40.9
31,58,27:41.2
18,104,27:41.0
22,83,27:41.7
17,97,27:41.2
30,18,27:41.9
18,104,27:41.8
29,78,27:41.9
23,26,27:42.5
17,97,31:13.0
29,78,31:13.8
13,69,35:14.1
10,79,31:12.9
15,92,35:14.3
27,60,35:14.3
21,54,35:14.1
14,56,35:14.2
12,22,35:14.3
20,33,35:15.0
22,29,35:15.1
26,38,35:15.3
18,11,35:15.8
15,92,35:16.0
30,58,35:16.2
20,33,35:16.6
15,92,35:16.8
21,54,35:15.0
15,92,35:15.1
17,27,35:15.2
23,44,35:16.0
14,56,35:16.0
27,60,35:16.2
11,39,35:16.7
29,68,35:16.9
27,60,35:17.1
20,33,35:17.4
11,39,35:17.7
30,58,35:17.2
24,89,35:17.8
28,90,35:17.9
11,39,35:18.5
12,22,35:18.6
18,11,35:19.1
11,39,35:19.2
17,27,35:19.7
21,54,35:19.7
12,22,35:20.2
24,89,35:20.4
13,69,35:17.9
15,92,35:18.5
23,44,35:18.5
26,38,35:18.8
10,43,35:19.3
